#KO	A-1	A-2	B-1	B-2	C-1	C-2
K03895	1.01972072105474e-05	9.70884557560627e-06	4.36619329487949e-05	4.83308469024581e-05	1.1591738312667e-05	1.24241444061758e-05
K03896	6.31807460451176e-06	6.98169647672935e-06	3.84277115591875e-05	4.17247829884935e-05	9.60696147438511e-06	9.04520431808317e-06
K03897	0.000100036208216693	9.82467454482417e-05	0.000117523531892834	0.000133738536146224	3.35283677145762e-05	3.23701829712265e-05
K03918	4.2767320705047e-05	3.84122477737032e-05	2.16766472728798e-05	1.47503315333299e-05	9.21119502209957e-05	9.4737296097885e-05
K03919	0.00010819893730414	0.000110375051367446	0.00010285437692114	0.000108717883961423	8.11758018455517e-05	7.78050449377568e-05
K03921	6.2115994484355e-05	5.56794434947753e-05	1.05586868437534e-05	1.49885509264706e-05	2.18917143324819e-06	2.36993057085634e-06
K03922	1.49900344905438e-05	1.40572107631019e-05	2.2251749348777e-07	6.14225243944422e-07	1.21504586806529e-07	1.32506464396711e-07
K03923	2.25695590615407e-05	2.38486176400304e-05	7.04569091867759e-05	8.72706366094765e-05	8.48228911145454e-05	9.67222576467925e-05
K03924	0.000882103551146336	0.000853530652711185	0.000741254976784185	0.000704185360022219	0.000645948906927408	0.000643956293333124
K03925	0.000126110414699668	0.000123864055533826	0.000160277842301194	0.000151410994738861	0.000129314602778228	0.000124467555755642
K03926	6.10677264667537e-05	6.03554120514226e-05	4.37799646562859e-05	4.6159187288927e-05	3.71239212391029e-05	3.4817469154159e-05
K03928	4.39129318052276e-05	4.15935458258659e-05	3.27888368447504e-05	3.4418055320721e-05	2.4031423804455e-05	2.04366681706798e-05
K03929	0.000753468783351112	0.000742246019384982	0.000209153168166706	0.000203359200867134	0.000490099074873103	0.000487653134001438
K03930	3.64521308795962e-06	3.68771245009038e-06	3.74208977605544e-06	3.45106643704133e-06	5.52091162014808e-07	5.21605112787066e-07
K03931	1.93230304523879e-06	1.70271233925308e-06	5.42802258376957e-05	4.69141726843231e-05	2.32612167211662e-06	2.7436563505849e-06
K03932	7.71978051550296e-05	7.48879962562254e-05	3.44249430890122e-05	3.36370927570113e-05	1.32092404977696e-05	1.27842577599118e-05
K03933	6.69322575037533e-05	6.26010870653553e-05	9.37600583463044e-05	0.000102854347784784	1.62091030878578e-05	1.41905479922462e-05
K03969	0.000113437159485055	0.000110533067883115	8.14857199908483e-05	8.6764155194152e-05	7.53618743475257e-05	7.22382738877527e-05
K03970	1.09785606275278e-05	1.18257916218274e-05	1.48928009189869e-05	1.60872046181064e-05	6.71388323202949e-06	6.72255671999185e-06
K03971	7.92070256538999e-09	4.18417100210802e-09	8.29872697845598e-06	9.45296407770651e-06	3.43290239769038e-07	3.63608737555858e-07
K03972	7.32171347373826e-06	7.32951663010766e-06	2.37304597508075e-05	2.35090721835814e-05	2.00251103939154e-05	2.04889816565972e-05
K03973	3.15300626954268e-05	3.10160650735766e-05	3.07103068529712e-05	3.06452422452311e-05	2.16104450960422e-05	2.20194390578663e-05
K03974	7.56112400187741e-05	8.04459434122882e-05	9.19954007582198e-05	9.46362135788802e-05	4.92203083881676e-05	4.88655415142848e-05
K03975	0.000107415163987502	0.000101677662122873	0.000146114856436225	0.000146552760287652	8.83998907214611e-05	7.87120591958361e-05
K03976	4.38851382076385e-05	4.34988430378143e-05	7.73881494850264e-05	6.89307017057203e-05	9.58837267166751e-05	9.76913133447943e-05
K03977	0.000730339186623458	0.000725985207989941	0.000776893276589635	0.000732713103682923	0.000917738049527283	0.000936085105316935
K03978	0.000253494641421114	0.000258961857223261	0.000326120387347571	0.000302140044214347	0.000377317579399271	0.000385807173643051
K03979	0.000642118643005187	0.000630760772980132	0.000622294839038435	0.000583692262223572	0.000723964664728814	0.000738154268900894
K03980	0.000829204314805262	0.000822343924503828	0.000647883310927947	0.000699703160079741	0.000805239814639315	0.000814388520559157
K03981	8.42970992100455e-05	8.86499826057803e-05	0.000199105247083202	0.000221296047695204	0.000140747128033185	0.000140249821013041
K04013	3.68757091200875e-08	4.59219615897654e-08	1.66986421111894e-05	1.87202681432322e-05	7.41456630722436e-07	7.92320566628044e-07
K04014	2.10545185161971e-06	2.24712136390269e-06	3.42127570685696e-05	3.92844456370953e-05	2.18189025912943e-05	2.33534274666116e-05
K04015	1.17576875171075e-07	1.98368279885313e-07	3.7496455863727e-05	4.34090824261767e-05	1.99835210962779e-05	2.2877029731997e-05
K04016	5.89229725447069e-08	3.34825619320914e-08	3.91295515001466e-05	4.57105283644887e-05	1.78033898617477e-06	1.90705725560509e-06
K04017	7.96812504998403e-09	4.25633581431939e-09	5.35661501542957e-06	6.40148458515121e-06	2.48100234317665e-07	2.68644380648874e-07
K04018	4.11236741675869e-08	5.4878124863651e-08	1.78519493291184e-05	2.00323086052858e-05	7.75862247241138e-07	8.28698715091069e-07
K04019	1.82034815661041e-06	2.11213561897986e-06	4.71308466936482e-05	5.07918190359471e-05	3.22124334484749e-06	3.55879535923739e-06
K04020	5.13838935913652e-07	4.86268751539188e-07	2.06866440796786e-05	2.42852538297959e-05	9.9560665865755e-07	1.06442544614578e-06
K04021	2.38831638221294e-05	2.35367040659755e-05	3.1595835899154e-05	3.66448299191102e-05	1.41236322053149e-06	1.50235859820016e-06
K04022	3.55224487928698e-07	3.23217556475999e-07	2.45253646098291e-05	2.87027524719968e-05	1.44000809535853e-06	1.47622624105064e-06
K04023	1.78422611700566e-06	2.89908549840193e-06	6.87343299200445e-05	7.34418001319627e-05	3.76978070089517e-05	3.89109370008893e-05
K04024	4.11999649252863e-06	4.11480725786129e-06	3.43278346965402e-05	3.44988922953476e-05	6.37159158924971e-05	6.5850759963261e-05
K04025	1.43730465839991e-08	8.14266217426869e-09	1.04410150771284e-05	1.2101602620233e-05	2.21939184906969e-06	2.28961613826958e-06
K04026	1.00833356073945e-06	1.13992753479192e-06	2.2023474565222e-05	2.40822320277258e-05	1.42617171943743e-06	1.64647705893753e-06
K04027	3.24353229455752e-05	3.18529414183185e-05	3.26901224827647e-05	3.22077582099118e-05	4.01629926665692e-05	4.03243879841193e-05
K04028	9.4746514274879e-06	9.30461019210888e-06	1.69720316977237e-05	1.71303237598539e-05	1.91894165107985e-05	1.97713456502921e-05
K04029	5.51735515819353e-07	6.10276199753749e-07	2.78309612810956e-05	2.86872847402654e-05	2.2638172927826e-05	2.3613560273444e-05
K04030	2.35407179340832e-06	2.56172947960306e-06	2.83146831604068e-05	3.00423262442193e-05	2.06212907079154e-05	2.19026239966091e-05
K04031	5.17787516550182e-07	6.01767064676638e-07	2.27089971969702e-05	2.31456862151361e-05	1.75009081564798e-05	1.79950373714359e-05
K04032	4.868825860588e-07	6.23550454404101e-07	2.19654073867084e-05	2.44651931791844e-05	2.16019719850967e-06	2.14837219943843e-06
K04033	2.14555113924432e-05	2.34706399100797e-05	6.62914504985306e-05	6.89857848805714e-05	2.5014585293772e-05	1.97185952892332e-05
K04034	0.000110296806869393	0.000111175698313522	6.91104778303074e-05	6.88283555472816e-05	0.000122410418188251	0.000126844334276302
K04035	3.56251089253227e-05	3.56909590397432e-05	2.55197160825072e-05	2.61463834574145e-05	4.75475175132546e-05	4.91844556276105e-05
K04036	1.12937008963509e-05	1.14267260463338e-05	9.04094723016743e-06	9.29542038175143e-06	1.73995356655466e-05	1.79914627785887e-05
K04037	2.45127136119877e-05	2.48909204030438e-05	1.9807679926233e-05	2.06074551331782e-05	3.09694017138556e-05	3.15338715471035e-05
K04038	3.45270452793396e-05	3.50937145834058e-05	2.8298346026412e-05	2.94294978693299e-05	4.36158304851447e-05	4.44251415332769e-05
K04039	4.27579373986673e-05	4.34344464119034e-05	3.42349845788026e-05	3.56223919673573e-05	5.38226618000394e-05	5.48298071524785e-05
K04040	2.3692173587561e-05	2.40833379990245e-05	1.87839751480135e-05	1.95652616327736e-05	2.95314393463979e-05	3.00674712836733e-05
K04041	3.79429080388546e-06	5.12093552180519e-06	0.000141150460077684	8.10658146830278e-05	0.000129968827771749	0.000132082255367948
K04042	0.000651409011817806	0.000649543908307848	0.000607712905463236	0.000645764790028093	0.000714366339822566	0.000727414960562145
K04043	0.00128365582899666	0.0012670758171958	0.00115058328202279	0.0010806382681409	0.00138417670099759	0.00139866097768371
K04044	3.21503501156365e-05	3.73136746515416e-05	0.000332796513034425	0.000344077675681054	9.31930272348136e-05	6.62204324125372e-05
K04045	8.52933744335672e-06	9.58388312983855e-06	8.12198108738335e-05	8.78430952438753e-05	3.08553812312313e-05	3.08646078421735e-05
K04046	0.000249521981664453	0.000258173916383567	0.000289122889935363	0.000303453921256414	0.00019293468929882	0.000182132247273892
K04047	0.000226663180852116	0.000226091175123268	0.000192250659906022	0.000194693807049671	0.000185918578427642	0.000189501103437738
K04048	0	0	5.61064918049839e-07	6.10014763121101e-07	9.71128073550233e-09	1.13780259789113e-08
K04049	6.59967286997136e-08	1.51098200389642e-07	4.21835683608393e-06	4.57199497507327e-06	7.74019963057443e-08	7.85413798735129e-08
K04050	2.82396945753503e-08	6.54595170283541e-08	2.09394198813803e-06	2.3036771332433e-06	3.91730395451432e-08	4.04094050234746e-08
K04051	7.51274720754664e-08	1.7240855143086e-07	5.11090174930606e-06	5.55821778365444e-06	9.41438469916708e-08	9.63097039020357e-08
K04052	4.9607727190737e-08	1.13037793648149e-07	5.15300991490266e-06	5.5672148480865e-06	9.16155068198816e-08	9.84164588425923e-08
K04053	7.99067809233206e-08	1.64222649138415e-07	5.31400732850927e-06	5.63014980452878e-06	5.88694130765823e-07	4.27622857127048e-07
K04054	3.51725812694719e-07	5.15723989680787e-07	9.3991585247869e-06	9.69584545753708e-06	2.14721938391283e-06	1.49864653598997e-06
K04055	0	0	6.7968866129383e-07	7.38966397578104e-07	1.17679936878763e-08	1.37877321794255e-08
K04056	1.02963619346659e-07	2.24678629969738e-07	6.15052993258546e-06	6.59853670463475e-06	4.38792550324773e-07	3.31454990973365e-07
K04057	2.67340634839697e-07	4.75301753744992e-07	1.47573421177956e-05	1.61158263355816e-05	2.69694779564572e-07	2.84148169983303e-07
K04058	1.14575036235321e-06	1.72227665981341e-06	4.17815275524373e-05	4.46675681293234e-05	4.51623287274386e-06	3.46440984664893e-06
K04059	5.44296555937329e-08	1.04026663136738e-07	3.25271888221223e-06	3.34949543463724e-06	5.76018335186932e-07	4.04788829341854e-07
K04060	3.35962670210008e-08	6.83591314209541e-08	3.22642345972043e-06	3.46025711261106e-06	5.61784830809493e-08	6.09779556013339e-08
K04061	2.28668335144761e-05	2.4718380391089e-05	5.32479256447188e-05	5.61503763292964e-05	7.25926413891448e-05	7.59995063875208e-05
K04062	6.31820892685715e-06	6.32582991090254e-06	2.64204845153021e-05	2.66016593700987e-05	1.27753918920668e-05	9.50942996901462e-06
K04063	0.000172532225339634	0.000170535508126278	0.000100956572474461	0.000108880876968424	7.35398132003773e-05	7.10890387139599e-05
K04064	6.10622110951767e-07	1.09017940787415e-06	2.53167006704922e-05	2.7556645686377e-05	2.92279762491826e-06	2.20548311395978e-06
K04065	2.04142646657954e-05	2.08889242472517e-05	5.9949748753068e-05	6.48834226576003e-05	1.08922935395626e-05	8.58423310404573e-06
K04066	0.00107603906752021	0.00107373515266746	0.00113971454851219	0.00106362418966692	0.00132012478585024	0.00134009813312683
K04067	4.66535531350444e-07	4.92563093978624e-07	2.98174195934489e-05	3.25486788040789e-05	1.10102056964887e-06	1.21093740042356e-06
K04068	8.86062797452877e-06	9.29898601768796e-06	7.88602563054772e-05	6.52732911175539e-05	5.3007000029815e-05	5.19568359916871e-05
K04069	0.000103248654233907	0.000105420414975827	0.000331196747344317	0.000299295063677071	0.000421419895337872	0.000428042451941771
K04070	6.92837860025734e-06	5.43705088892923e-06	2.16115844702234e-05	1.70180774112544e-05	7.64600911258337e-05	7.08712166325125e-05
K04071	3.32364538338126e-07	3.70125228658997e-07	7.76257997158544e-06	1.5876730454344e-05	6.7884292540573e-05	7.83721310467332e-05
K04072	0.000157966069243866	0.000165622435558381	0.000298409295529681	0.000287620393981773	0.000230627430102464	0.000222991522009206
K04073	0.000111388388993044	0.000104627885622696	6.60381277729473e-05	7.22070182337034e-05	5.23515147640359e-05	4.41650419124312e-05
K04074	9.16481660943387e-06	8.63434292087704e-06	1.46948185995234e-05	1.30268033368856e-05	2.54530877496731e-05	2.69050950846058e-05
K04075	0.000539343946475094	0.000537268780408625	0.000603885352847247	0.000568982914371496	0.000661540593839989	0.000671829897135407
K04076	2.80244454275511e-06	2.97018128595157e-06	2.32357870502916e-05	1.9303774422988e-05	1.76272813462685e-05	1.88624910577461e-05
K04077	0.00140508104599317	0.00140106416344984	0.00104648117326313	0.00100444132753539	0.00138049334814539	0.00139629587720513
K04078	0.000231610200289795	0.00023071933212283	0.000177362979953014	0.000171486426801004	0.0002342488009084	0.000236576155345046
K04079	0.000500239686920673	0.000502753982011035	0.000802638282658226	0.000767702271282122	0.00103485948588894	0.00106525820824842
K04080	0.000218400034289256	0.000228211358128919	0.000167321180351706	0.000176147167199402	0.000202482522954759	0.000204962641217508
K04081	2.41832826771262e-07	2.79361628239537e-07	1.94773056779855e-05	2.08708601492641e-05	3.48119425175966e-06	3.72378477620733e-06
K04082	2.2857306066785e-05	2.60540138073645e-05	8.55062172042578e-05	8.89375991461805e-05	2.28103760583555e-05	1.62987548811071e-05
K04083	0.000286569283038496	0.000296720610586297	0.000355383626121866	0.000354103835103252	0.000290876391954164	0.000282281495664746
K04084	0.000215393255975742	0.000215657805920843	0.000512992072704497	0.000568407397031513	0.000394368856029119	0.000411959550204851
K04085	4.73477232265421e-05	5.00153682457374e-05	8.07608764439957e-05	8.59354905075288e-05	5.07066855908229e-05	4.78578831194976e-05
K04086	4.79579731418687e-06	5.66017435201128e-06	1.37489041624883e-05	1.16303076588195e-05	8.7506913755972e-07	8.42183005110459e-07
K04087	0.000251673365934811	0.000260126364913951	0.000321847222846006	0.000328225507930834	0.000186081671215746	0.000169456376631149
K04088	0.000356035474662353	0.000365155644955079	0.000405093017040252	0.000409937481482686	0.000254554105042794	0.000230504139901808
K04090	0.000607941336448707	0.000614668146526573	0.000596644817165175	0.000582228218891084	0.000518784668611152	0.000461203888829684
K04091	0.000452535578028851	0.000444331754043055	0.000506447241358623	0.000559804297820029	0.000297405493721019	0.000279557956362373
K04092	4.95903043775127e-05	4.99194854726387e-05	2.69466675045803e-05	2.83459870426311e-05	3.8443208074953e-05	3.88883515667089e-05
K04093	4.23509135347892e-05	4.0891153501811e-05	4.36752779973741e-05	4.94369158556889e-05	8.84596787329242e-06	7.36911582898356e-06
K04094	0.000413571645646717	0.00042368302876661	0.000196238118129098	0.00017938306394104	0.000264116593116156	0.000253742107058193
K04095	8.15199674956579e-05	8.17709053495296e-05	8.02149296578863e-05	7.92477895931209e-05	7.6797453356759e-05	7.95434514160953e-05
K04096	0.000541167614511708	0.00053993191250375	0.000514095803294125	0.00050341836138001	0.000603029317581961	0.000609667099081424
K04097	0.000142383355954399	0.000149413704313103	0.000124780828547524	0.000126724751497207	0.000152047672402597	0.000145091529853784
K04098	1.83254591709852e-05	1.82985981678627e-05	1.15127971801804e-05	1.12074984567063e-05	1.82108734654899e-05	1.55642831480042e-05
K04099	6.99924405227555e-06	7.72800640413397e-06	1.90561506353485e-05	2.04984510424292e-05	8.82151945527938e-06	7.80336453196335e-06
K04100	2.44234246625872e-05	2.50523089302311e-05	9.90292577572221e-06	1.01372474632106e-05	1.58815882498594e-05	1.43602512957181e-05
K04101	6.16282588859423e-05	6.30538386660659e-05	2.45301638009621e-05	2.53949459331378e-05	3.65295577956301e-05	3.30560619197792e-05
K04102	1.52284158714939e-05	1.5411110224546e-05	1.71555713425339e-05	1.63793060731154e-05	1.864228023267e-05	1.52238710218256e-05
K04103	8.46224447531025e-05	8.59337297315377e-05	0.000113295328424816	0.000127223644710483	0.000138098435632744	0.000145610117485988
K04105	3.38274780372775e-05	3.33588066718369e-05	1.29884574035545e-05	1.28518019141488e-05	2.40907871294328e-05	2.40424830153823e-05
K04107	4.67586612801856e-06	4.64097537414916e-06	8.93304766225873e-07	8.76122852647543e-07	3.63973728031813e-06	3.52244083694178e-06
K04108	2.57679976318464e-05	2.55760656580056e-05	6.52288900990859e-06	6.482335815125e-06	2.0027974367816e-05	1.93634455086628e-05
K04109	8.84830044496916e-06	8.76954644949275e-06	1.56897362158978e-06	1.53495944574401e-06	6.94970354751725e-06	6.72384627342957e-06
