#OTU ID	A-1	A-2	B-1	B-2	C-1	C-2	taxonomy
ZOTU_1	0	0	0.004627	0.01551	0.09528	0.1079	d:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Campylobacterales,f:Campylobacteraceae,g:Arcobacter
ZOTU_2	0.008106	0.01835	0.06743	0.08831	0.002709	0.002064	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
ZOTU_3	0	0	0.008615	0.00887	0.05814	0.06045	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Roseomonas
ZOTU_4	0	0	0.005265	0.002789	0.06512	0.06497	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae"
ZOTU_5	0	0	5.318e-05	0.0004463	0.06335	0.0641	d:Bacteria,p:"Bacteroidetes"
ZOTU_6	3.635e-05	8.211e-05	0.0004786	0.0008926	0.06017	0.05797	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae
ZOTU_7	0	0	0.003882	0.002287	0.05439	0.05633	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae"
ZOTU_8	0	0	0.07195	0.06867	0.0001042	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alishewanella
ZOTU_9	0	0	0.06233	0.05701	5.209e-05	5.983e-05	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae,g:Flavobacterium
ZOTU_10	0	0	0	0	0.04631	0.04936	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae"
ZOTU_11	0	0	0.05233	0.05551	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales
ZOTU_12	0	0	5.318e-05	0	0.04616	0.04496	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae",g:Petrimonas,s:Petrimonas_sulfuriphila
ZOTU_13	0	0	5.318e-05	0	0.04141	0.04526	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Desulfuromonadales,f:Desulfuromonadaceae,g:Pelobacter,s:Pelobacter_seleniigenes
ZOTU_14	0	4.105e-05	0.006009	0.007364	0.0372	0.03697	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobium
ZOTU_15	0	0	0.02733	0.02349	0.0187	0.01672	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae
ZOTU_16	0.03126	0.03559	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
ZOTU_17	0.03014	0.02648	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
ZOTU_18	0	0	0.00234	0.001395	0.03199	0.03512	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae",g:Macellibacteroides,s:Macellibacteroides_fermentans
ZOTU_19	0.02832	0.02595	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Parafilimonas,s:Parafilimonas_terrae
ZOTU_20	0.02523	0.02648	0	0	0.0001563	0.000329	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_21	0.02632	0.02254	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae
ZOTU_22	0	0	0.003989	0.004072	0.03897	0.02154	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera
ZOTU_23	0.02192	0.02172	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
ZOTU_24	0.01999	0.02246	5.318e-05	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Phyllobacteriaceae
ZOTU_25	0	0	0.02175	0.02371	0.0003647	0.000359	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae
ZOTU_26	0.02207	0.01679	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae
ZOTU_27	3.635e-05	0	0.007924	0.008591	0.01328	0.01442	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium
ZOTU_28	0.01999	0.01581	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Aeromicrobium
ZOTU_29	0.01661	0.01461	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ZOTU_30	0.0001091	0.0001642	0.009892	0.01294	0.007189	0.007538	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobium
ZOTU_31	0	0	0.0004254	0.0004463	0.01985	0.01738	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera
ZOTU_32	0	0	0.0201	0.01517	0.003907	0.002662	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae
ZOTU_33	0.01458	0.01544	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Arachidicoccus,s:Arachidicoccus_rhizosphaerae
ZOTU_34	0.01472	0.01626	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_35	0	0	0	0	0.0137	0.01343	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Corynebacteriaceae,g:Corynebacterium
ZOTU_36	0.0001454	8.211e-05	0.01643	0.01768	0.0002084	5.983e-05	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_37	0	0	0.01867	0.01807	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_38	0.01258	0.01297	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae,g:Streptomyces
ZOTU_39	0	0	5.318e-05	5.578e-05	0.01292	0.01433	d:Bacteria,p:"Bacteroidetes"
ZOTU_40	0	0	0.01776	0.01701	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales
ZOTU_41	0	0	0.01611	0.01305	0.0001042	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Azoarcus,s:Azoarcus_communis
ZOTU_42	0.01127	0.01519	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Taibaiella
ZOTU_43	0.01061	0.01121	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_44	0	0	0.01649	0.01562	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alishewanella
ZOTU_45	0.01076	0.009278	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ZOTU_46	0	0	0.000585	0.0003347	0.01229	0.01316	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae"
ZOTU_47	0.01196	0.01063	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Dokdonella
ZOTU_48	0.0125	0.01104	5.318e-05	5.578e-05	0.0003126	0.000329	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Bradyrhizobiaceae
ZOTU_49	0	0	0	0	0.009585	0.0114	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Microbacteriaceae,g:Agromyces
ZOTU_50	0.0108	0.01166	5.318e-05	5.578e-05	0	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
ZOTU_51	0.0104	0.01182	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingopyxis
ZOTU_52	0.009488	0.01145	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae,g:Streptomyces
ZOTU_53	0.009851	0.009894	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptosporangiaceae
ZOTU_54	0	0	0.0142	0.0101	0	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Campylobacterales,f:Campylobacteraceae,g:Sulfurospirillum
ZOTU_55	0	0	0.01308	0.01434	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas
ZOTU_56	0	0	0.01271	0.009539	0	0	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae
ZOTU_57	0.01156	0.009524	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae
ZOTU_58	0.00887	0.009483	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
ZOTU_59	0.00847	0.0103	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae,g:Streptomyces
ZOTU_60	0.01007	0.0101	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Luteimonas
ZOTU_61	0	0	0.0001595	0.0002789	0.008387	0.009752	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ZOTU_62	0	0	0.008668	0.0106	0.0002084	0.0002991	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobium,s:Rhizobium_rosettiformans
ZOTU_63	0	0	0.01234	0.01065	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Nitrincola,s:Nitrincola_lacisaponensis
ZOTU_64	0	0	0.01186	0.01116	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alishewanella
ZOTU_65	0	0	0.01021	0.01004	0.001927	0.002243	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae_1,g:Proteiniclasticum,s:Proteiniclasticum_ruminis
ZOTU_66	0.006761	0.007513	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Kribbella
ZOTU_67	0.0001454	0.0001642	0.0126	0.01272	0.0008856	0.0008376	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Alcaligenaceae
ZOTU_68	0	0	0.0004786	0.0002231	0.008752	0.008316	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae",g:Parabacteroides
ZOTU_69	0.007525	0.008867	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Thermomonosporaceae,g:Actinomadura
ZOTU_70	0	0	0.0007445	0.000781	0.007293	0.008705	d:Bacteria,p:"Bacteroidetes"
ZOTU_71	0	0	0	0	0.007762	0.00685	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Corynebacteriaceae,g:Corynebacterium
ZOTU_72	0.001781	0.002176	0.0001595	5.578e-05	0.007033	0.006132	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobium
ZOTU_73	0.008179	0.009483	0	0	0	0	d:Bacteria
ZOTU_74	0.008579	0.008375	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
ZOTU_75	0	0	0.01228	0.008368	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Nitrincola,s:Nitrincola_lacisaponensis
ZOTU_76	0	0	0.0005318	0.0004463	0.0087	0.007628	d:Bacteria,p:"Spirochaetes",c:Spirochaetia,o:Spirochaetales,f:Spirochaetaceae,g:Treponema
ZOTU_77	0	0	0.01973	0.004184	0.0002084	0.0002991	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:Bacteroidaceae,g:Bacteroides,s:Bacteroides_graminisolvens
ZOTU_78	7.27e-05	8.211e-05	0.004095	0.003403	0.006043	0.006072	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Alcaligenaceae,g:Achromobacter
ZOTU_79	0.007343	0.007759	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Phyllobacteriaceae,g:Mesorhizobium
ZOTU_80	0.007488	0.006609	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Aeromicrobium
ZOTU_81	0	0	0.008668	0.009707	0.0003647	0.000359	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae_1,g:Proteiniclasticum,s:Proteiniclasticum_ruminis
ZOTU_82	0.006943	0.007513	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ZOTU_83	0	0	0.008509	0.01127	0.0001042	0.0001197	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_84	0.009306	0.007102	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_85	0.006252	0.00624	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_86	0	0	0.009413	0.007754	0.0002084	0.0001795	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae
ZOTU_87	0	0	0.00351	0.003068	0.006512	0.006252	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera
ZOTU_88	0.005853	0.007225	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Arachidicoccus,s:Arachidicoccus_rhizosphaerae
ZOTU_89	0.006289	0.005501	5.318e-05	5.578e-05	0.0003126	0.000329	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae
ZOTU_90	0.008615	0.002545	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales
ZOTU_91	0	0	5.318e-05	0.0001116	0.007762	0.007807	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae"
ZOTU_92	0.004435	0.00858	0	0	0	0	d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria
